Wall time,Step,Value
1687867001.34231,0,0.5666350722312927
1687867015.031023,1,0.6597451567649841
1687867027.126691,2,0.6828358769416809
1687867039.61001,3,0.6920874714851379
1687867051.186499,4,0.6962689757347107
1687867062.955624,5,0.7282364964485168
1687867074.998035,6,0.7480234503746033
1687867087.211642,7,0.75794917345047
1687867099.438675,8,0.7631075382232666
1687867111.728842,9,0.7630937099456787
1687867124.145221,10,0.7877664566040039
1687867137.709798,11,0.7967554330825806
1687867150.034407,12,0.7886500358581543
1687867162.362377,13,0.8126283288002014
1687867174.860106,14,0.8353785872459412
1687867187.213874,15,0.8637943863868713
1687867199.531369,16,0.8734709024429321
1687867211.780958,17,0.8740835785865784
1687867224.153343,18,0.893831193447113
1687867236.69764,19,0.9140293598175049
1687867249.133847,20,0.9244679808616638
1687867262.797167,21,0.9379147291183472
1687867275.402547,22,0.9427918195724487
1687867287.903993,23,0.9521723985671997
1687867300.460923,24,0.9520944356918335
1687867312.914096,25,0.9684998393058777
1687867325.318744,26,0.968250572681427
1687867337.747265,27,0.9731349945068359
1687867350.147247,28,0.9739745259284973
1687867362.496609,29,0.9781676530838013
1687867375.210896,30,0.981329619884491
1687867388.987613,31,0.9759781956672668
1687867401.520106,32,0.9751964807510376
1687867414.062678,33,0.9834558963775635
1687867426.885013,34,0.9890561103820801
1687867439.833205,35,0.9864132404327393
1687867452.575328,36,0.9845830798149109
1687867465.49593,37,0.9821541905403137
1687867478.351849,38,0.9840328097343445
1687867491.441774,39,0.9903568029403687
1687867504.35255,40,0.9840608835220337
1687867518.386901,41,0.9883449673652649
1687867531.379405,42,0.9917144775390625
1687867544.508935,43,0.9903175234794617
1687867557.336724,44,0.9913166761398315
1687867570.229496,45,0.9899182319641113
1687867583.22792,46,0.9920634627342224
1687867596.083922,47,0.9924145936965942
1687867609.011233,48,0.9927206635475159
1687867622.201025,49,0.9919137358665466
1687867635.609043,50,0.9942306876182556
1687867649.686876,51,0.9942028522491455
1687867662.733749,52,0.991557240486145
1687867675.874386,53,0.9898054599761963
1687867688.966009,54,0.9905175566673279
1687867702.254547,55,0.9963801503181458
1687867715.469494,56,0.9937388300895691
1687867728.737696,57,0.9961686134338379
1687867741.955275,58,0.994564950466156
1687867755.120415,59,0.9960284233093262
1687867768.222091,60,0.9953703284263611
1687867782.714046,61,0.9908425211906433
1687867796.303459,62,0.9950180053710938
1687867809.853386,63,0.9955196380615234
1687867823.371652,64,0.9960106015205383
1687867836.972192,65,0.9933013916015625
1687867850.477049,66,0.9895473718643188
1687867864.063439,67,0.9962317943572998
1687867877.808067,68,0.9939393997192383
1687867891.657695,69,0.9921550154685974
1687867905.360685,70,0.9949749112129211
1687867920.05409,71,0.9950248599052429
1687867933.764934,72,0.993730366230011
1687867947.489403,73,0.9918752312660217
1687867961.257676,74,0.9872639179229736
1687867974.98605,75,0.9908216595649719
1687867989.289685,76,0.9933649301528931
1687868003.984493,77,0.9970313906669617
1687868017.927887,78,0.9932541847229004
1687868031.664028,79,0.9950525164604187
1687868045.761654,80,0.9935859441757202
1687868060.327725,81,0.9952564239501953
1687868074.11694,82,0.9935957193374634
1687868088.204065,83,0.9959821701049805
1687868102.239141,84,0.9964601397514343
1687868116.099825,85,0.9969298243522644
1687868130.262315,86,0.9926087260246277
1687868144.280015,87,0.9922724962234497
1687868158.417711,88,0.99423748254776
1687868172.136218,89,0.9947071075439453
1687868186.014063,90,0.9957983493804932
1687868201.178215,91,0.9953704476356506
1687868215.276608,92,0.9982993006706238
1687868229.597184,93,0.9940802454948425
1687868243.824303,94,0.9950315952301025
1687868257.163661,95,0.9952337741851807
1687868270.625812,96,0.997333288192749
1687868284.045205,97,0.9969136118888855
1687868297.595469,98,0.9960629940032959
1687868311.466846,99,0.9965277910232544
