Wall time,Step,Value
1687875807.784526,0,0.5236742496490479
1687875822.537693,1,0.5822497606277466
1687875835.823897,2,0.5890857577323914
1687875848.446827,3,0.6297919750213623
1687875861.009647,4,0.6389177441596985
1687875873.636752,5,0.6516991257667542
1687875886.252493,6,0.6687062382698059
1687875898.891988,7,0.683805525302887
1687875911.382195,8,0.6745390295982361
1687875923.963726,9,0.6844146251678467
1687875936.36991,10,0.6814952492713928
1687875949.968529,11,0.7047430276870728
1687875962.272436,12,0.7231240272521973
1687875974.602212,13,0.7153255343437195
1687875986.915525,14,0.7151720523834229
1687875999.39038,15,0.7385461926460266
1687876011.868371,16,0.7408599853515625
1687876024.295698,17,0.7430961728096008
1687876036.685165,18,0.7503246665000916
1687876049.139342,19,0.7397068738937378
1687876061.544466,20,0.7541893720626831
1687876074.959056,21,0.7646587491035461
1687876087.754861,22,0.7665830850601196
1687876100.235906,23,0.775178074836731
1687876112.658491,24,0.7790254950523376
1687876125.070596,25,0.7898072004318237
1687876137.515218,26,0.7903614640235901
1687876149.998316,27,0.7897599935531616
1687876162.451288,28,0.8131932020187378
1687876174.85822,29,0.823879063129425
1687876187.263989,30,0.8479052782058716
1687876200.690403,31,0.8155658841133118
1687876213.41322,32,0.8472333550453186
1687876226.07209,33,0.8646140098571777
1687876238.786818,34,0.8684776425361633
1687876251.459051,35,0.8841070532798767
1687876264.800302,36,0.9065699577331543
1687876278.102045,37,0.9267644882202148
1687876291.036222,38,0.9311131238937378
1687876303.742533,39,0.933078944683075
1687876316.432812,40,0.9551872611045837
1687876330.199443,41,0.9572752118110657
1687876343.114818,42,0.9585824608802795
1687876355.834427,43,0.969614565372467
1687876368.608964,44,0.9572257399559021
1687876381.313263,45,0.9728888869285583
1687876394.197585,46,0.9710550308227539
1687876407.471141,47,0.979972243309021
1687876422.16801,48,0.9857856035232544
1687876440.19844,49,0.9878706336021423
1687876465.974943,50,0.9720789194107056
1687876494.814215,51,0.9823319315910339
1687876521.017412,52,0.9847604036331177
1687876544.381522,53,0.9861952662467957
1687876567.371455,54,0.9845651388168335
1687876590.528019,55,0.9904977083206177
1687876614.528886,56,0.986455500125885
1687876636.289303,57,0.9841662049293518
1687876651.074013,58,0.9921974539756775
1687876664.369035,59,0.9892322421073914
1687876678.717379,60,0.9867251515388489
1687876692.865337,61,0.9920353293418884
1687876706.509614,62,0.9923006892204285
1687876719.894684,63,0.9973118305206299
1687876733.906986,64,0.9955673813819885
1687876747.974809,65,0.9841136932373047
1687876761.868117,66,0.9868083596229553
1687876775.484595,67,0.9899650812149048
1687876789.060767,68,0.9950939416885376
1687876803.012939,69,0.995846688747406
1687876817.013906,70,0.9897109866142273
1687876831.887947,71,0.9941202402114868
1687876846.110339,72,0.9964174032211304
1687876860.062142,73,0.9964523315429688
1687876874.925313,74,0.9947299361228943
1687876889.149162,75,0.9902849197387695
1687876903.259373,76,0.9921628832817078
1687876917.324327,77,0.9924882650375366
1687876931.796212,78,0.9925549626350403
1687876946.344595,79,0.9950525164604187
1687876960.458803,80,0.9958904385566711
1687876975.423501,81,0.9938990473747253
1687876989.289904,82,0.9977579116821289
1687877003.38892,83,0.9915178418159485
1687877017.923245,84,0.9964602589607239
1687877032.510472,85,0.996052622795105
1687877047.061698,86,0.9952174425125122
1687877061.684818,87,0.9976053237915039
1687877076.469551,88,0.9976258873939514
1687877091.124668,89,0.9956486821174622
1687877105.745738,90,0.9953314661979675
1687877121.141167,91,0.9969819188117981
1687877135.595151,92,0.9958678483963013
1687877150.268922,93,0.9968701601028442
1687877164.888402,94,0.9972899556159973
1687877179.4563,95,0.9977599382400513
1687877194.176445,96,0.9991111755371094
1687877208.81449,97,0.9986772537231445
1687877223.649907,98,0.998687744140625
1687877238.431724,99,0.9969618320465088
