Wall time,Step,Value
1687868682.508043,0,0.07822620868682861
1687868696.401776,1,0.1673291027545929
1687868708.477357,2,0.29360973834991455
1687868721.500444,3,0.360831081867218
1687868734.3006,4,0.4530026316642761
1687868746.913363,5,0.5345563292503357
1687868759.427663,6,0.5966472029685974
1687868772.095888,7,0.6460621356964111
1687868784.564606,8,0.6889844536781311
1687868797.10352,9,0.7140072584152222
1687868809.763481,10,0.7364197969436646
1687868823.632174,11,0.7147358059883118
1687868836.090108,12,0.7505488395690918
1687868848.58963,13,0.7793149352073669
1687868861.203432,14,0.7817756533622742
1687868873.819509,15,0.7905406355857849
1687868886.625701,16,0.8007326722145081
1687868899.194613,17,0.798520028591156
1687868911.821451,18,0.8053439855575562
1687868924.58136,19,0.816959023475647
1687868937.257727,20,0.8205910921096802
1687868951.137877,21,0.827262282371521
1687868963.859459,22,0.8275874257087708
1687868976.579283,23,0.8261027336120605
1687868989.217664,24,0.8302475214004517
1687869002.040992,25,0.8409616947174072
1687869015.005561,26,0.8397009372711182
1687869027.719353,27,0.8348201513290405
1687869040.560913,28,0.8428158760070801
1687869053.43893,29,0.86159348487854
1687869066.353751,30,0.8627261519432068
1687869080.446226,31,0.8409075736999512
1687869093.30629,32,0.8469499945640564
1687869106.298367,33,0.850680947303772
1687869119.172581,34,0.8531672954559326
1687869132.167883,35,0.867254912853241
1687869145.349766,36,0.8614348769187927
1687869158.227054,37,0.8662343621253967
1687869171.264586,38,0.8636634349822998
1687869184.387846,39,0.8666358590126038
1687869197.554641,40,0.8703877329826355
1687869212.104596,41,0.8723286390304565
1687869225.191052,42,0.8738410472869873
1687869238.366748,43,0.8789575695991516
1687869251.669475,44,0.8814063668251038
1687869264.882753,45,0.8797270059585571
1687869278.38546,46,0.8752274513244629
1687869291.739139,47,0.879785418510437
1687869305.070851,48,0.8698071837425232
1687869318.527464,49,0.8730182647705078
1687869331.897072,50,0.8879513144493103
1687869346.58601,51,0.880523681640625
1687869359.985249,52,0.8800325393676758
1687869373.586637,53,0.879279375076294
1687869387.018102,54,0.8918699026107788
1687869400.56559,55,0.8844870328903198
1687869414.425325,56,0.8914082646369934
1687869428.130479,57,0.8863058686256409
1687869441.750366,58,0.8952844142913818
1687869455.491118,59,0.8884475231170654
1687869469.2531,60,0.8944070935249329
1687869484.327031,61,0.8987167477607727
1687869498.197742,62,0.8931198120117188
1687869512.054132,63,0.894615113735199
1687869526.004012,64,0.8704540729522705
1687869539.893607,65,0.9025375247001648
1687869553.633397,66,0.895436704158783
1687869567.543662,67,0.9008588790893555
1687869581.356041,68,0.9012839794158936
1687869595.314098,69,0.894618570804596
1687869609.479892,70,0.8946260809898376
1687869624.716374,71,0.8909839391708374
1687869638.584234,72,0.8985006213188171
1687869652.487564,73,0.8942521810531616
1687869666.748469,74,0.8874130845069885
1687869681.097813,75,0.8958889245986938
1687869695.078673,76,0.8998371958732605
1687869709.096923,77,0.9112580418586731
1687869723.32372,78,0.9049903750419617
1687869737.619442,79,0.9079314470291138
1687869751.7623,80,0.9061201810836792
1687869766.704677,81,0.9038139581680298
1687873216.997138,82,0.9022648930549622
1687873234.26291,83,0.9022809267044067
1687873248.009634,84,0.9062952995300293
1687873261.49267,85,0.9100874662399292
1687873274.915044,86,0.8894739151000977
1687873288.019093,87,0.9134265184402466
1687873301.18284,88,0.8975963592529297
1687873314.436744,89,0.906317412853241
1687873327.295358,90,0.9092795252799988
1687873341.541833,91,0.9038359522819519
1687873354.910531,92,0.9079264402389526
1687873367.874418,93,0.9063819050788879
1687873380.69298,94,0.8986697793006897
1687873393.680427,95,0.9103015065193176
1687873406.688443,96,0.9064788818359375
1687873419.708837,97,0.9025918245315552
1687873432.614006,98,0.910546064376831
1687873445.773922,99,0.9075731635093689
