Wall time,Step,Value
1687632028.56139,0,0.07816136628389359
1687632069.756382,1,0.09153185784816742
1687632103.888726,2,0.0946815088391304
1687632138.64903,3,0.08953764289617538
1687632174.487748,4,0.10277343541383743
1687632216.556358,5,0.10619048774242401
1687632250.038521,6,0.10237688571214676
1687632283.561892,7,0.10263114422559738
1687632317.599766,8,0.10935094952583313
1687632357.436542,9,0.1159590557217598
1687632394.697468,10,0.13211224973201752
1687632434.690043,11,0.12136241048574448
1687632467.687661,12,0.12311907857656479
1687632501.148103,13,0.12836922705173492
1687632538.267758,14,0.14978355169296265
1687632575.107472,15,0.13756641745567322
1687632611.093893,16,0.1508169025182724
1687632645.109642,17,0.15265876054763794
1687632677.58308,18,0.1549755483865738
1687632710.994671,19,0.15916478633880615
1687632743.173596,20,0.16613349318504333
1687632783.951076,21,0.17116102576255798
1687632817.964088,22,0.18332356214523315
1687632852.443105,23,0.1828046292066574
1687632886.970328,24,0.18200187385082245
1687632922.193345,25,0.1823749989271164
1687632957.465971,26,0.19369129836559296
1687632993.698035,27,0.19115416705608368
1687633029.194378,28,0.19398322701454163
1687633071.08386,29,0.19999612867832184
1687633105.66769,30,0.20213696360588074
1687633146.606937,31,0.19748826324939728
1687633183.10867,32,0.20547547936439514
1687633217.941785,33,0.21373537182807922
1687633251.857666,34,0.21739399433135986
1687633287.355547,35,0.2232247292995453
1687633323.468902,36,0.21862643957138062
1687633360.125962,37,0.22256255149841309
1687633394.923415,38,0.22476723790168762
1687633428.271556,39,0.2207171469926834
1687633463.416791,40,0.2290320247411728
1687633500.820604,41,0.22784216701984406
1687633533.898978,42,0.22685512900352478
1687633565.887733,43,0.22422654926776886
1687633596.661882,44,0.23414485156536102
1687633629.037357,45,0.24233250319957733
1687633662.295376,46,0.23919937014579773
1687633695.660623,47,0.23533688485622406
1687633734.377203,48,0.24625129997730255
1687633766.502522,49,0.23607434332370758
1687633799.072742,50,0.23971709609031677
1687633838.720213,51,0.23948591947555542
1687633872.414174,52,0.24577674269676208
1687633913.350696,53,0.2500752806663513
1687633952.468288,54,0.25806134939193726
1687633998.212008,55,0.2508222162723541
1687634046.449999,56,0.24527181684970856
1687634081.350841,57,0.256343275308609
1687634116.16496,58,0.25579389929771423
1687634155.593889,59,0.25520220398902893
1687634196.046354,60,0.2718602418899536
1687634236.89489,61,0.25843748450279236
1687634273.480654,62,0.25477564334869385
1687634312.791008,63,0.2660416066646576
1687634349.24915,64,0.2796105444431305
1687634384.070785,65,0.25694867968559265
1687634417.193083,66,0.2810894250869751
1687634450.671668,67,0.2760670781135559
1687634487.947788,68,0.27855822443962097
1687634524.75673,69,0.2754388153553009
1687634562.022274,70,0.29174771904945374
1687634601.125914,71,0.27699795365333557
1687634636.324565,72,0.28421008586883545
1687634668.460731,73,0.28360822796821594
1687634699.604096,74,0.2922992408275604
1687634733.527458,75,0.2843255400657654
1687634767.968433,76,0.2973887324333191
1687634802.307032,77,0.2965916395187378
1687634833.273294,78,0.2887492775917053
1687634864.216906,79,0.30820515751838684
1687634903.200709,80,0.30968353152275085
1687634948.34627,81,0.3014361262321472
1687634988.630615,82,0.31310608983039856
1687635036.43578,83,0.31016668677330017
1687635083.764962,84,0.3044987618923187
1687635128.990604,85,0.3130408227443695
1687635172.678623,86,0.31460684537887573
1687635209.04401,87,0.3110794425010681
1687635247.733505,88,0.3031270503997803
1687635291.387494,89,0.30628687143325806
1687635333.812905,90,0.32741105556488037
1687635376.455696,91,0.32145559787750244
1687635421.520902,92,0.3189288377761841
1687635494.759055,93,0.32255327701568604
1687635533.155954,94,0.32186707854270935
1687635570.406207,95,0.3386044204235077
1687635603.706966,96,0.3297336995601654
1687635638.069041,97,0.3329988121986389
1687635670.902371,98,0.3278580904006958
1687635707.616627,99,0.3388936519622803
