Wall time,Step,Value
1687879250.01969,0,0.052853625267744064
1687879264.520445,1,0.06313106417655945
1687879278.062006,2,0.0880938321352005
1687879290.924448,3,0.07520874589681625
1687879303.817581,4,0.08196515589952469
1687879316.427551,5,0.09175075590610504
1687879328.969329,6,0.09803389757871628
1687879341.649254,7,0.1060236319899559
1687879354.147867,8,0.10826843231916428
1687879366.909238,9,0.11317793279886246
1687879379.399355,10,0.1340530663728714
1687879392.941699,11,0.1240321546792984
1687879405.599494,12,0.12257081270217896
1687879418.168815,13,0.13429872691631317
1687879430.75998,14,0.14182518422603607
1687879443.976685,15,0.1427869349718094
1687879456.533745,16,0.1444082409143448
1687879469.298614,17,0.14839592576026917
1687879481.893262,18,0.15663236379623413
1687879494.570649,19,0.15597738325595856
1687879507.242632,20,0.15758463740348816
1687879520.651736,21,0.1654772311449051
1687879533.608412,22,0.15636181831359863
1687879546.270969,23,0.17078758776187897
1687879558.810913,24,0.17176297307014465
1687879571.981365,25,0.16628627479076385
1687879584.692981,26,0.17575888335704803
1687879597.509175,27,0.17918971180915833
1687879610.099968,28,0.17819450795650482
1687879622.772334,29,0.17600040137767792
1687879635.905157,30,0.183305025100708
1687879649.823094,31,0.1862892508506775
1687879662.711474,32,0.19905520975589752
1687879675.548828,33,0.20767152309417725
1687879688.506121,34,0.19542597234249115
1687879701.338327,35,0.20310620963573456
1687879714.086046,36,0.206847682595253
1687879726.846124,37,0.21458905935287476
1687879739.892186,38,0.20920710265636444
1687879752.789971,39,0.21552738547325134
1687879765.697802,40,0.21954664587974548
1687879779.473088,41,0.22243691980838776
1687879792.523338,42,0.23864683508872986
1687879805.540404,43,0.23788537085056305
1687879818.428893,44,0.2384796142578125
1687879831.460654,45,0.2340918779373169
1687879844.33991,46,0.2535739839076996
1687879857.205557,47,0.2576397955417633
1687879870.467525,48,0.26209142804145813
1687879883.615329,49,0.2667960822582245
1687879896.879954,50,0.2813722789287567
1687879910.912706,51,0.27582985162734985
1687879923.970511,52,0.2783317267894745
1687879937.229561,53,0.29564228653907776
1687879950.515807,54,0.31044596433639526
1687879963.777825,55,0.30511629581451416
1687879976.924835,56,0.31349119544029236
1687879990.162921,57,0.31184908747673035
1687880003.770834,58,0.3032504916191101
1687880016.921628,59,0.3264872133731842
1687880030.141693,60,0.3203371465206146
1687880044.401576,61,0.33643993735313416
1687880057.755511,62,0.33700764179229736
1687880071.283411,63,0.3408817946910858
1687880084.661411,64,0.34855055809020996
1687880098.195882,65,0.35329899191856384
1687880111.667751,66,0.35191306471824646
1687880125.342589,67,0.36740753054618835
1687880138.764322,68,0.37407299876213074
1687880152.332926,69,0.36789748072624207
1687880165.852596,70,0.3814697265625
1687880180.411674,71,0.3861810863018036
1687880197.971922,72,0.4031505584716797
1687880218.50231,73,0.39191848039627075
1687880244.066342,74,0.4091315269470215
1687880269.6261,75,0.4080067574977875
1687880293.98338,76,0.4151362478733063
1687880318.398581,77,0.4127236306667328
1687880343.176931,78,0.4246984124183655
1687880367.058102,79,0.4353558123111725
1687880391.704113,80,0.4443058371543884
1687880412.459217,81,0.4340628981590271
1687880431.092273,82,0.4541347622871399
1687880452.306756,83,0.4688515067100525
1687880477.667468,84,0.46567249298095703
1687880503.09674,85,0.4545460343360901
1687880529.234233,86,0.4753330647945404
1687880551.458218,87,0.4683570861816406
1687880570.036362,88,0.46944013237953186
1687880590.643777,89,0.4695071578025818
1687880615.375006,90,0.49957895278930664
1687880642.104742,91,0.49193695187568665
1687880668.903502,92,0.4941084086894989
1687880697.518414,93,0.5074105262756348
1687880717.561884,94,0.5065207481384277
1687880735.40583,95,0.5126848220825195
1687880755.284885,96,0.5148398280143738
1687880779.423944,97,0.5094531178474426
1687880804.423896,98,0.5349237322807312
1687880829.170865,99,0.5080179572105408
