Wall time,Step,Value
1687875807.78417,0,0.06168539449572563
1687875822.537312,1,0.07489296048879623
1687875835.823504,2,0.07509622722864151
1687875848.446443,3,0.08643403649330139
1687875861.009273,4,0.08808861672878265
1687875873.636307,5,0.10401347279548645
1687875886.252051,6,0.09885968267917633
1687875898.891604,7,0.12308990210294724
1687875911.381826,8,0.127504363656044
1687875923.96335,9,0.1372414529323578
1687875936.369532,10,0.1508501172065735
1687875949.968161,11,0.155840203166008
1687875962.27205,12,0.16547979414463043
1687875974.601847,13,0.18659479916095734
1687875986.915145,14,0.2046937793493271
1687875999.390003,15,0.2281995713710785
1687876011.867984,16,0.2506181001663208
1687876024.295313,17,0.27132999897003174
1687876036.684773,18,0.3073183596134186
1687876049.13896,19,0.33385467529296875
1687876061.543993,20,0.3635021150112152
1687876074.958646,21,0.3769415318965912
1687876087.754481,22,0.4072349965572357
1687876100.235527,23,0.4429410994052887
1687876112.658108,24,0.46792975068092346
1687876125.070238,25,0.5020868182182312
1687876137.514828,26,0.5197892785072327
1687876149.99796,27,0.5335800051689148
1687876162.450904,28,0.5440009832382202
1687876174.857835,29,0.5776048898696899
1687876187.263619,30,0.5681744813919067
1687876200.690026,31,0.5843043923377991
1687876213.412795,32,0.6051459312438965
1687876226.071716,33,0.623412549495697
1687876238.786439,34,0.6275200247764587
1687876251.45865,35,0.6522442698478699
1687876264.799915,36,0.6505366563796997
1687876278.101619,37,0.6627929210662842
1687876291.035844,38,0.6671808362007141
1687876303.742137,39,0.6771240234375
1687876316.432447,40,0.6743927597999573
1687876330.199062,41,0.6860384345054626
1687876343.114435,42,0.69502192735672
1687876355.83405,43,0.6833012104034424
1687876368.608582,44,0.6995850801467896
1687876381.312893,45,0.708814799785614
1687876394.197207,46,0.7133634686470032
1687876407.470766,47,0.7048806548118591
1687876422.167503,48,0.7127048373222351
1687876440.196825,49,0.7241161465644836
1687876465.97353,50,0.7251593470573425
1687876494.812458,51,0.7231806516647339
1687876521.016298,52,0.7322810292243958
1687876544.379929,53,0.7421895265579224
1687876567.370008,54,0.7335780262947083
1687876590.526942,55,0.744118332862854
1687876614.527902,56,0.7307705283164978
1687876636.28888,57,0.7560403943061829
1687876651.073642,58,0.7603910565376282
1687876664.368643,59,0.771409809589386
1687876678.716998,60,0.7713552117347717
1687876692.864971,61,0.7748858332633972
1687876706.509225,62,0.765069305896759
1687876719.894328,63,0.7599957585334778
1687876733.906587,64,0.7481794357299805
1687876747.974423,65,0.7634581923484802
1687876761.867737,66,0.7846971154212952
1687876775.484222,67,0.7813990116119385
1687876789.06042,68,0.7793355584144592
1687876803.012486,69,0.7859936356544495
1687876817.01335,70,0.7860319018363953
1687876831.887574,71,0.7888193130493164
1687876846.109951,72,0.7868238687515259
1687876860.061546,73,0.7859306335449219
1687876874.924953,74,0.777355432510376
1687876889.148799,75,0.7896774411201477
1687876903.259011,76,0.7973061800003052
1687876917.323953,77,0.7901448011398315
1687876931.795833,78,0.79007887840271
1687876946.344257,79,0.8014750480651855
1687876960.458417,80,0.7871698141098022
1687876975.423131,81,0.8139294385910034
1687876989.289536,82,0.7991126775741577
1687877003.388554,83,0.7982556819915771
1687877017.922803,84,0.7982720732688904
1687877032.510013,85,0.7996914386749268
1687877047.061308,86,0.7796880602836609
1687877061.684385,87,0.7962418794631958
1687877076.469183,88,0.7991355657577515
1687877091.124266,89,0.8094879984855652
1687877105.745379,90,0.8190346956253052
1687877121.14068,91,0.8144327402114868
1687877135.594743,92,0.8221551775932312
1687877150.268559,93,0.8204248547554016
1687877164.887976,94,0.8298967480659485
1687877179.455927,95,0.8137995004653931
1687877194.176011,96,0.8122533559799194
1687877208.814128,97,0.815161943435669
1687877223.649517,98,0.8208253383636475
1687877238.431361,99,0.8121697902679443
