Wall time,Step,Value
1687867001.341795,0,0.07832815498113632
1687867015.030652,1,0.14460620284080505
1687867027.126327,2,0.21209222078323364
1687867039.609483,3,0.24049495160579681
1687867051.185923,4,0.2768673002719879
1687867062.955046,5,0.31025078892707825
1687867074.997536,6,0.3455119729042053
1687867087.210967,7,0.3792942762374878
1687867099.438182,8,0.3952501118183136
1687867111.728101,9,0.4159800112247467
1687867124.144692,10,0.4479595720767975
1687867137.709043,11,0.45392704010009766
1687867150.03403,12,0.4748803675174713
1687867162.361985,13,0.5000062584877014
1687867174.859536,14,0.5251660943031311
1687867187.213352,15,0.5340926051139832
1687867199.530599,16,0.5585525035858154
1687867211.780282,17,0.5542379021644592
1687867224.15284,18,0.548235297203064
1687867236.696957,19,0.5656415224075317
1687867249.133135,20,0.5779677629470825
1687867262.796709,21,0.5937386751174927
1687867275.401832,22,0.591243326663971
1687867287.903548,23,0.6101142764091492
1687867300.460183,24,0.6030065417289734
1687867312.913381,25,0.6156933307647705
1687867325.318182,26,0.621025562286377
1687867337.746516,27,0.6168799996376038
1687867350.146749,28,0.6400903463363647
1687867362.496174,29,0.6323207020759583
1687867375.210518,30,0.6532211899757385
1687867388.987186,31,0.6398651599884033
1687867401.519631,32,0.656000554561615
1687867414.061894,33,0.6533406376838684
1687867426.884645,34,0.6675835847854614
1687867439.832788,35,0.6694574356079102
1687867452.574805,36,0.6713008284568787
1687867465.495556,37,0.6661021113395691
1687867478.35144,38,0.6867077350616455
1687867491.441159,39,0.6954156160354614
1687867504.351854,40,0.6960209608078003
1687867518.386213,41,0.6917433142662048
1687867531.379005,42,0.7047078609466553
1687867544.508443,43,0.7043637037277222
1687867557.336159,44,0.7036243081092834
1687867570.229096,45,0.6985346078872681
1687867583.227414,46,0.714349091053009
1687867596.083239,47,0.7221237421035767
1687867609.010684,48,0.7131617665290833
1687867622.200464,49,0.726259171962738
1687867635.608664,50,0.7237110137939453
1687867649.686303,51,0.7250956892967224
1687867662.733235,52,0.7435820698738098
1687867675.873856,53,0.7412421107292175
1687867688.965334,54,0.7321289777755737
1687867702.253852,55,0.7324609756469727
1687867715.46876,56,0.757349967956543
1687867728.737169,57,0.7394322752952576
1687867741.954467,58,0.7524524331092834
1687867755.119901,59,0.7499685287475586
1687867768.221314,60,0.7464789748191833
1687867782.713502,61,0.759397029876709
1687867796.302994,62,0.7569808959960938
1687867809.852746,63,0.7582910656929016
1687867823.371205,64,0.7622247338294983
1687867836.971817,65,0.7625722885131836
1687867850.476522,66,0.7580488324165344
1687867864.063044,67,0.7616339325904846
1687867877.807317,68,0.7592864632606506
1687867891.657243,69,0.7712228298187256
1687867905.360197,70,0.7634163498878479
1687867920.053627,71,0.7642427086830139
1687867933.764557,72,0.7692919373512268
1687867947.489019,73,0.7597450613975525
1687867961.25695,74,0.7586990594863892
1687867974.985666,75,0.7732035517692566
1687867989.289021,76,0.7778528928756714
1687868003.983875,77,0.7733063101768494
1687868017.927321,78,0.7817818522453308
1687868031.663324,79,0.7837740182876587
1687868045.761096,80,0.7883367538452148
1687868060.327064,81,0.7747291922569275
1687868074.116529,82,0.7788278460502625
1687868088.203445,83,0.7918079495429993
1687868102.238455,84,0.8015316724777222
1687868116.099441,85,0.7738208174705505
1687868130.261693,86,0.7994507551193237
1687868144.279341,87,0.777188777923584
1687868158.417035,88,0.786117434501648
1687868172.135605,89,0.7988709211349487
1687868186.013643,90,0.7949541807174683
1687868201.17748,91,0.8011820316314697
1687868215.276124,92,0.7968514561653137
1687868229.59646,93,0.8064978718757629
1687868243.823512,94,0.8088739514350891
1687868257.163156,95,0.8062216639518738
1687868270.625109,96,0.807539701461792
1687868284.044717,97,0.8081396818161011
1687868297.595063,98,0.796043336391449
1687868311.466272,99,0.8091331124305725
