Wall time,Step,Value
1687679982.793528,0,0.06433121114969254
1687680016.288923,1,0.08130943775177002
1687680045.701504,2,0.12308697402477264
1687680073.886111,3,0.1223631501197815
1687680102.614081,4,0.12971359491348267
1687680131.735399,5,0.1458139568567276
1687680161.319401,6,0.16172948479652405
1687680191.29416,7,0.17316719889640808
1687680225.91622,8,0.17431582510471344
1687680256.515175,9,0.19372034072875977
1687680286.200542,10,0.20573537051677704
1687680317.777932,11,0.20428700745105743
1687680348.471703,12,0.21100948750972748
1687680378.614587,13,0.22913096845149994
1687680413.346821,14,0.2170141637325287
1687680442.36224,15,0.21764753758907318
1687680470.523362,16,0.2287818342447281
1687680498.261706,17,0.232251837849617
1687680529.0096,18,0.22472943365573883
1687680574.877729,19,0.2402130514383316
1687680610.635777,20,0.23675650358200073
1687680644.111389,21,0.22756633162498474
1687680674.36977,22,0.2402314841747284
1687680703.38414,23,0.24144098162651062
1687680733.236561,24,0.2399454414844513
1687680761.264922,25,0.23650547862052917
1687680789.751865,26,0.2542702555656433
1687680818.113255,27,0.24992412328720093
1687680851.963569,28,0.2526896297931671
1687680883.8158,29,0.24908940494060516
1687680915.312733,30,0.2601031959056854
1687680950.339448,31,0.24947772920131683
1687680984.423001,32,0.2556988000869751
1687681014.064036,33,0.2553045153617859
1687681051.570249,34,0.25225719809532166
1687681090.445891,35,0.24599230289459229
1687681123.291349,36,0.2642373740673065
1687681151.520071,37,0.2591264843940735
1687681180.107169,38,0.26101115345954895
1687681208.368428,39,0.2602058947086334
1687681236.829131,40,0.26942309737205505
1687681266.711797,41,0.25804534554481506
1687681296.309172,42,0.2585982382297516
1687681325.277147,43,0.27210378646850586
1687681353.667626,44,0.2638340890407562
1687681383.185345,45,0.2679165303707123
1687681411.581593,46,0.2726828157901764
1687681440.616274,47,0.2636171877384186
1687681472.583429,48,0.27360087633132935
1687681504.725055,49,0.2779906690120697
1687681533.311973,50,0.26638495922088623
1687681563.671687,51,0.2750813663005829
1687681592.140033,52,0.27470138669013977
1687681620.767253,53,0.26514920592308044
1687681649.952401,54,0.2750210762023926
1687681679.129388,55,0.2678689956665039
1687681708.101543,56,0.2860969603061676
1687681736.842808,57,0.28640928864479065
1687681765.826572,58,0.28522753715515137
1687681794.725475,59,0.2749839127063751
1687681823.983356,60,0.2838289439678192
1687681854.172398,61,0.2838777005672455
1687681882.976942,62,0.2848021388053894
1687681911.472744,63,0.2899877429008484
1687681940.243416,64,0.28613609075546265
1687681970.092399,65,0.28667959570884705
1687681998.810554,66,0.2796829640865326
1687682028.18785,67,0.2874155342578888
1687682057.500779,68,0.29208841919898987
1687682086.77741,69,0.29316389560699463
1687682115.236148,70,0.2890075445175171
1687682146.083777,71,0.2911365330219269
1687682174.830983,72,0.29755496978759766
1687682204.284764,73,0.2885001003742218
1687682233.24032,74,0.3146842122077942
1687682262.658812,75,0.28876426815986633
1687682291.54958,76,0.3003784120082855
1687682321.26312,77,0.30107206106185913
1687682353.801711,78,0.3027600646018982
1687682391.838951,79,0.3016499876976013
1687682423.32739,80,0.30948999524116516
1687682459.568363,81,0.30080291628837585
1687682491.737816,82,0.30844688415527344
1687682521.53418,83,0.310198038816452
1687682552.168236,84,0.30350103974342346
1687682581.629789,85,0.3068827688694
1687682611.10143,86,0.2966436445713043
1687682640.862498,87,0.29979103803634644
1687682670.172086,88,0.3015422523021698
1687682699.562952,89,0.30482566356658936
1687682729.499014,90,0.30187785625457764
1687682761.387707,91,0.2995642423629761
1687682791.313529,92,0.31209731101989746
1687682820.973836,93,0.2948775589466095
1687682851.080057,94,0.30421769618988037
1687682880.99462,95,0.30217328667640686
1687682910.687957,96,0.3046933710575104
1687682940.421599,97,0.31201663613319397
1687682970.570516,98,0.3062742054462433
1687683000.187626,99,0.30249640345573425
